@RELATION polyps

@ATTRIBUTE FILE_ID NUMERIC
@ATTRIBUTE C1ENERGYMEAN REAL
@ATTRIBUTE C1ENERGYVARIANCE REAL
@ATTRIBUTE C2ENERGYMEAN REAL
@ATTRIBUTE C2ENERGYVARIANCE REAL
@ATTRIBUTE C3ENERGYMEAN REAL
@ATTRIBUTE C3ENERGYVARIANCE REAL
@ATTRIBUTE C1ENTROPYMEAN REAL
@ATTRIBUTE C1ENTROPYVARIANCE REAL
@ATTRIBUTE C2ENTROPYMEAN REAL
@ATTRIBUTE C2ENTROPYVARIANCE REAL
@ATTRIBUTE C3ENTROPYMEAN REAL
@ATTRIBUTE C3ENTROPYVARIANCE REAL
@ATTRIBUTE C1CORRELATIONMEAN REAL
@ATTRIBUTE C1CORRELATIONVARIANCE REAL
@ATTRIBUTE C2CORRELATIONMEAN REAL
@ATTRIBUTE C2CORRELATIONVARIANCE REAL
@ATTRIBUTE C3CORRELATIONMEAN REAL
@ATTRIBUTE C3CORRELATIONVARIANCE REAL
@ATTRIBUTE C1DIFFERENCEMOMENTMEAN REAL
@ATTRIBUTE C1DIFFERENCEMOMENTVARIANCE REAL
@ATTRIBUTE C2DIFFERENCEMOMENTMEAN REAL
@ATTRIBUTE C2DIFFERENCEMOMENTVARIANCE REAL
@ATTRIBUTE C3DIFFERENCEMOMENTMEAN REAL
@ATTRIBUTE C3DIFFERENCEMOMENTVARIANCE REAL
@ATTRIBUTE C1INERTIAMEAN REAL
@ATTRIBUTE C1INERTIAVARIANCE REAL
@ATTRIBUTE C2INERTIAMEAN REAL
@ATTRIBUTE C2INERTIAVARIANCE REAL
@ATTRIBUTE C3INERTIAMEAN REAL
@ATTRIBUTE C3INERTIAVARIANCE REAL
@ATTRIBUTE C1CLUSTERSHADEMEAN REAL
@ATTRIBUTE C1CLUSTERSHADEVARIANCE REAL
@ATTRIBUTE C2CLUSTERSHADEMEAN REAL
@ATTRIBUTE C2CLUSTERSHADEVARIANCE REAL
@ATTRIBUTE C3CLUSTERSHADEMEAN REAL
@ATTRIBUTE C3CLUSTERSHADEVARIANCE REAL
@ATTRIBUTE C1CLUSTERPROMINENCEMEAN REAL
@ATTRIBUTE C1CLUSTERPROMINENCEVARIANCE REAL
@ATTRIBUTE C2CLUSTERPROMINENCEMEAN REAL
@ATTRIBUTE C2CLUSTERPROMINENCEVARIANCE REAL
@ATTRIBUTE C3CLUSTERPROMINENCEMEAN REAL
@ATTRIBUTE C3CLUSTERPROMINENCEVARIANCE REAL
@ATTRIBUTE C1HARALICKCORRELATIONMEAN REAL
@ATTRIBUTE C1HARALICKCORRELATIONVARIANCE REAL
@ATTRIBUTE C2HARALICKCORRELATIONMEAN REAL
@ATTRIBUTE C2HARALICKCORRELATIONVARIANCE REAL
@ATTRIBUTE C3HARALICKCORRELATIONMEAN REAL
@ATTRIBUTE C3HARALICKCORRELATIONVARIANCE REAL
@ATTRIBUTE CLASS {0,1}

@DATA
295,0.49472,0.00047,0.11087,0.00001,0.02026,0.00000,1.61671,0.00068,4.11376,0.01449,6.52958,0.01426,0.00148,0.00001,-0.00466,0.00009,-0.00999,0.00022,0.78502,0.00139,0.55641,0.00230,0.31001,0.00212,71.35368,28.48586,54.67724,123.19639,59.79244,288.91840,-9518.07994,8535166.54486,107.65018,6096.57978,-8.89437,163.32477,2059299.25576,675053330696.92310,608277.17669,103875492665.23416,68281.11381,2175435809.08815,12639684.49957,9085331.00593,14451048.45125,50477573.00881,45231796.17146,1624316422.60104,1
296,0.47774,0.00045,0.05612,0.00000,0.01011,0.00000,1.80850,0.00088,5.28759,0.01233,7.11233,0.01219,0.00121,0.00000,-0.00484,0.00010,-0.00318,0.00004,0.77418,0.00148,0.44884,0.00209,0.23571,0.00130,157.68665,149.58079,57.35783,161.35957,120.93873,1230.29675,-26944.91477,102476241.87631,275.49255,19780.81663,426.26325,66687.14430,5876762.37430,7350602254932.13180,483576.81247,71544027604.08168,310030.11631,42346025685.91895,13063212.42956,63221424.49153,21841612.34895,24858851.59952,55256248.46538,2925975105.47934,1
297,0.47078,0.00045,0.05359,0.00000,0.01150,0.00000,1.79367,0.00083,5.31304,0.01022,7.10105,0.01145,0.00136,0.00000,-0.00488,0.00007,-0.00283,0.00004,0.76989,0.00149,0.44508,0.00202,0.24941,0.00101,134.68914,105.16934,56.04934,104.96506,115.17162,1133.35048,-20938.04441,44569696.79252,7.02390,17237.41350,552.16971,71175.22200,4369474.26431,3331219914008.09230,435317.27948,27731505011.04406,296374.81148,31473731432.63024,13167479.41308,60818588.52620,22287534.01600,69974408.41395,61635827.57752,1514110440.93258,1
298,0.49252,0.00045,0.07056,0.00001,0.01072,0.00000,1.63392,0.00035,4.82895,0.01284,7.15257,0.00947,0.00293,0.00001,-0.00425,0.00006,-0.00293,0.00004,0.78247,0.00135,0.48418,0.00216,0.24080,0.00123,62.22164,17.27938,59.44222,127.82431,114.69498,1115.07912,-9336.57647,6588343.82191,-91.78389,18535.70543,241.89578,43831.36540,1950609.89681,470139493433.84045,611474.77170,82761857632.11516,248477.35456,28095097796.69615,12691009.48851,18364219.50159,18706451.95797,130188149.80993,57855242.45853,2838897376.10135,1
299,0.56443,0.00047,0.09670,0.00001,0.01953,0.00000,1.44986,0.00128,4.50441,0.00669,6.48697,0.01446,0.00269,0.00001,-0.00443,0.00008,-0.00835,0.00018,0.82154,0.00103,0.52927,0.00281,0.30794,0.00274,81.15901,64.76294,58.32828,151.99369,64.25321,347.03406,-14247.22095,30898700.76247,20.64352,11258.96414,156.94005,3476.27933,2943265.32280,2191608164451.12110,573971.67344,83378601528.42705,102742.10939,4046606525.73483,11853444.68530,25975819.17769,16196017.87172,83292875.70778,40639656.09616,751245072.33371,1
300,0.45827,0.00049,0.07001,0.00000,0.02521,0.00000,1.81129,0.00094,4.96902,0.01844,6.39234,0.01456,0.00195,0.00001,-0.00476,0.00008,-0.00877,0.00016,0.76632,0.00172,0.47840,0.00226,0.32993,0.00142,87.35632,54.64398,56.55349,120.48265,69.76514,389.38759,-13984.00203,28291498.66080,245.28418,51706.56651,33.30005,201.21972,2927098.90621,2032926956366.36820,594393.00042,66352951359.31601,124227.19075,6365611448.65152,13198848.28842,4422992.18529,19427870.49322,21328758.37412,35667450.45940,414355921.01035,1
301,0.53694,0.00046,0.09982,0.00000,0.02119,0.00000,1.56999,0.00052,4.37855,0.01067,6.41006,0.00953,0.00347,0.00002,-0.00473,0.00010,-0.00660,0.00013,0.80750,0.00116,0.54101,0.00232,0.31438,0.00214,52.03607,30.66235,54.70812,147.72380,74.64045,473.63317,-8388.12073,10800308.83198,-96.68730,15204.23421,9.61223,1648.91030,1764259.73527,759445546324.10669,613219.70173,123873212976.12207,110404.57558,4812523609.42779,12204707.76461,14594550.62352,15544005.69326,47336594.71250,41307531.55981,979040129.32767,1
302,0.54535,0.00046,0.09153,0.00001,0.02134,0.00001,1.46169,0.00070,4.43150,0.00963,6.44365,0.01731,0.00377,0.00002,-0.00496,0.00010,-0.00981,0.00023,0.81281,0.00109,0.52467,0.00249,0.31349,0.00174,54.35112,31.82910,53.91405,132.45222,58.96828,292.55623,-9103.35396,12821519.45586,90.33217,11905.99410,-7.06822,649.28791,1842076.63126,856115755264.34021,553771.31030,87548272295.84558,84358.70545,3065253745.56962,12010761.15292,13062514.97052,16182695.34027,69461196.65358,39581943.06254,428021627.14700,1
303,0.56804,0.00049,0.13093,0.00002,0.01742,0.00000,1.40042,0.00077,3.91251,0.00736,6.95091,0.00401,0.00253,0.00001,-0.00516,0.00010,-0.00451,0.00004,0.82469,0.00100,0.58445,0.00260,0.26167,0.00309,54.74501,11.45232,53.52589,123.25628,129.38430,1328.95846,-7435.13016,4830085.45644,81.63335,21228.38711,63.96147,11105.63483,1600983.56448,334707380691.03503,600746.13265,111243581366.01639,290368.87339,34051559823.32050,11772769.52527,4186414.59729,13252463.59237,60855545.38231,54972630.93314,4399920112.78521,1
304,0.51580,0.00050,0.10770,0.00001,0.04445,0.00000,1.65855,0.00111,4.41452,0.01228,5.86350,0.01302,0.00186,0.00001,-0.00566,0.00010,-0.01099,0.00023,0.79738,0.00137,0.54476,0.00240,0.39530,0.00188,106.34372,106.51042,53.63960,121.62063,60.41519,295.70616,-18890.70660,68340548.21144,37.84174,14591.31484,56.60021,510.56769,3967606.52965,4623912080719.47270,489536.08284,65456854533.68544,113911.76001,5470922668.09779,12449334.25288,47625653.65138,15597629.55978,32427291.15804,27002002.95113,535274662.61021,1
305,0.69182,0.00046,0.06055,0.00000,0.02727,0.00001,1.00729,0.00148,4.85730,0.00517,5.96008,0.00850,0.00629,0.00010,0.00006,0.00012,0.00122,0.00017,0.88123,0.00071,0.47010,0.00240,0.36244,0.00161,25.34408,8.79878,48.03745,125.43654,41.27946,253.88145,-3247.73374,1155139.98221,2439.12210,7018958.21285,6957.49100,58287536.66091,666326.36973,86573530645.15735,576191.67855,208987187776.53589,1223007.05541,2731089066096.12500,10344851.22085,200431052.22306,19609220.26395,2115338075.35769,28531900.94599,8902338560.68309,0
306,0.67751,0.00038,0.08619,0.00000,0.04184,0.00001,1.08066,0.00084,4.55481,0.00322,5.43781,0.00542,0.00491,0.00008,-0.00074,0.00013,0.00167,0.00019,0.87540,0.00067,0.52007,0.00227,0.42252,0.00180,26.32074,7.81235,45.40056,98.73216,38.35570,184.79382,-3170.34178,806020.02895,1329.38620,1972588.07226,5744.43406,39439880.23160,653910.94464,58002379609.46568,383508.47819,53435408920.23334,958030.13069,1643966439033.95920,10515670.26168,188008393.80596,16767457.15442,1275191472.18339,23064840.58802,4887065951.55165,0
307,0.65500,0.00047,0.07072,0.00000,0.04690,0.00001,1.08956,0.00153,4.75808,0.00745,5.17250,0.00945,0.00728,0.00007,-0.00002,0.00011,-0.00048,0.00039,0.86488,0.00079,0.49117,0.00217,0.43898,0.00221,25.07922,6.73197,46.79222,90.61731,30.14017,105.17759,-3245.16847,715263.42127,2418.42883,5684688.99076,3433.53326,13966577.80408,664282.39229,51863121778.37087,545316.43688,141308380404.06686,540056.19394,496375778158.44855,10656263.83423,213956303.83482,18310657.07904,1664807410.61944,17407839.84502,2503548748.64787,0
308,0.70459,0.00042,0.08384,0.00000,0.03331,0.00001,0.95462,0.00133,4.36243,0.00435,5.61531,0.00747,0.00952,0.00014,0.00146,0.00014,0.00219,0.00017,0.88598,0.00059,0.52211,0.00254,0.39606,0.00227,20.71970,5.94917,40.95203,87.09290,37.61575,250.05755,-2957.80075,1252607.99840,2657.73529,8418127.11026,7969.67084,77087074.61757,579761.24512,71714344853.03410,563369.90829,206844063521.08316,1463585.02804,3976542830857.92920,10418955.42048,191335374.29439,16295796.43571,1399624380.69816,27128069.36669,7343455254.13728,0
309,0.56679,0.00022,0.04875,0.00000,0.01865,0.00000,1.43654,0.00058,5.38222,0.00405,6.56475,0.00512,-0.00060,0.00007,-0.00374,0.00007,-0.00410,0.00012,0.82341,0.00060,0.44424,0.00127,0.31592,0.00080,28.10963,9.63266,49.92772,74.79626,65.95508,365.21234,-1954.63565,56002.81718,-263.95592,2892.45904,-15.25073,20596.02893,416336.09236,6389553810.15034,234570.64707,1887099862.19473,154134.52109,9430015260.93453,11757747.83584,399157.94411,23318388.77077,19282535.44655,45676825.35857,61214662.47682,0
310,0.56162,0.00024,0.05247,0.00000,0.01287,0.00000,1.42731,0.00040,5.27088,0.00378,7.06047,0.00396,0.00229,0.00010,-0.00428,0.00006,-0.00304,0.00004,0.82062,0.00059,0.45330,0.00135,0.26750,0.00077,25.58687,11.29501,49.66445,63.54539,107.71125,863.82135,-2214.55467,158128.07952,-296.07881,2874.60965,74.31172,81694.73032,434094.81509,13928055278.35392,238170.93171,1909807516.17443,300480.20493,28420043230.21451,11949100.07922,856999.59710,22300978.85506,3014747.10932,53849812.05396,577501896.35703,0
311,0.62643,0.00002,0.05369,0.00000,0.01719,0.00000,1.32652,0.00005,5.22394,0.00350,6.69270,0.00791,-0.00254,0.00009,-0.00461,0.00006,-0.00425,0.00009,0.86990,0.00009,0.45639,0.00144,0.30344,0.00090,26.89306,9.60308,48.89588,59.47528,77.37792,465.85437,-1576.44820,73954.11361,-262.15449,822.80172,-20.80344,25112.86168,327363.39982,6871148091.58503,210998.69142,1274341009.76806,177219.44575,10668764934.91061,10999782.57230,646625.29515,22053517.85163,3995057.38246,38440593.94384,137649377.23538,0
312,0.65500,0.00032,0.05064,0.00000,0.03135,0.00000,1.17560,0.00112,5.44019,0.00477,5.76961,0.00289,0.00229,0.00008,-0.00320,0.00004,-0.00735,0.00035,0.86431,0.00050,0.44715,0.00174,0.39553,0.00128,26.56039,9.47733,57.81852,70.36419,39.94323,138.33017,-2390.44280,487096.71820,-235.28442,3808.36729,73.14872,2722.75626,466128.72558,35372172285.59831,325113.75790,1020140813.83572,93939.36070,3176942656.75910,10992230.90051,2108348.73432,23676116.65455,23339439.10000,30145896.52997,14668301.68315,0
313,0.70082,0.00002,0.04314,0.00001,0.02135,0.00000,1.14476,0.00007,5.38087,0.00473,6.01585,0.00290,-0.00132,0.00015,-0.00216,0.00003,-0.00161,0.00003,0.88239,0.00014,0.42680,0.00100,0.33797,0.00094,21.62044,6.71604,79.62050,232.73780,123.96995,1268.35601,-1400.24518,84495.08047,-105.96264,7694.36968,17.36109,167034.74438,274154.69053,6851996298.54501,366351.07899,5928764660.63067,515242.15703,91085518239.81793,10407360.97415,411282.87943,27920322.83517,26688614.93873,36047772.16856,750998928.74883,0
314,0.65280,0.00003,0.03125,0.00000,0.01982,0.00000,1.31714,0.00007,5.80063,0.00225,6.11234,0.00266,-0.00027,0.00011,-0.00275,0.00004,-0.00236,0.00007,0.87761,0.00009,0.38430,0.00105,0.33636,0.00092,26.21761,11.87454,70.56638,172.98430,77.85716,481.42197,-1924.85925,158090.59300,-122.73322,19023.60858,-61.45877,41155.17224,387699.82729,14203150441.42617,296277.43297,4100993775.30713,176962.14943,9175929707.99706,10863343.16938,749291.63804,29790187.26606,15789572.70612,39875004.62774,167835686.55854,0
315,0.53031,0.00015,0.02691,0.00000,0.01263,0.00000,1.75844,0.00042,6.01890,0.00221,6.35699,0.00330,-0.00223,0.00011,-0.00143,0.00003,-0.00052,0.00001,0.80351,0.00062,0.35868,0.00116,0.27163,0.00085,26.78526,11.31526,112.70014,828.61652,282.42990,9199.48114,-1429.77651,82722.06294,270.41431,52588.00334,-976.76759,1499920.65949,289689.94772,7833736512.95043,432028.01103,23017090974.06598,1613537.85295,1085858692329.79420,12478821.18765,1521630.56465,34325440.42775,442176444.80469,60390897.39116,21678859384.12032,0
316,0.32070,0.00033,0.04606,0.00000,0.01551,0.00000,2.21659,0.00032,5.22813,0.00223,6.56891,0.00118,0.00199,0.00000,-0.00206,0.00010,0.00366,0.00008,0.67269,0.00400,0.44147,0.00196,0.31576,0.00121,133.11507,237.21365,50.79941,99.12505,54.53027,275.54843,-27053.53966,132749752.22412,910.91212,201055.80070,10290.75324,68730960.13018,5542975.32282,9148165695242.22850,306692.32074,15314874471.62904,1867492.82938,3783446464127.53320,15634167.46260,554811250.37095,22718360.67786,1835527722.49024,38035324.51807,14192678747.21740,0
317,0.31731,0.00030,0.04238,0.00000,0.01682,0.00000,2.21320,0.00046,5.30951,0.00259,6.59667,0.00072,0.00277,0.00001,-0.00192,0.00011,0.00308,0.00005,0.66936,0.00382,0.43316,0.00163,0.32925,0.00099,95.99942,148.45956,47.77559,91.32123,64.28484,413.72720,-19197.50219,61494803.25216,1207.69409,249835.34010,14114.28516,148778166.43520,3911183.55636,4370912178311.66700,316984.35597,15905177088.08908,2787532.32528,9600173197059.44140,15720472.58984,578390829.41278,22146249.71647,1542186335.73135,37126737.11425,19766909150.16275,0
318,0.32994,0.00033,0.04041,0.00000,0.02363,0.00000,2.17009,0.00021,5.33301,0.00281,6.16737,0.00060,0.00188,0.00000,-0.00126,0.00007,0.00391,0.00006,0.68049,0.00358,0.43146,0.00185,0.37154,0.00118,132.55042,225.47116,53.69079,89.31476,58.56790,306.93512,-26063.30862,120976258.09663,1434.27239,211653.45053,13384.81244,84653415.32205,5420412.71131,8673484955896.80860,395725.58172,14977610177.55783,2607297.37529,4812358607126.70700,15406937.41032,732550826.75849,18826506.95444,1560021342.81918,28467283.19065,10918752631.45336,0
319,0.30386,0.00027,0.04963,0.00001,0.02407,0.00000,2.32329,0.00016,5.14737,0.00363,6.21840,0.00066,0.00165,0.00000,-0.00224,0.00014,0.00335,0.00006,0.65983,0.00393,0.45349,0.00166,0.36566,0.00116,160.42107,417.95509,44.34110,82.44062,62.40978,341.15424,-33395.04414,204680864.12553,1006.61728,130841.38825,12981.55275,84329427.37162,6950684.79528,14781090785686.11700,269342.51569,13592630327.89325,2474417.18692,4549583024205.05470,16066414.75350,967463230.37830,19976797.21865,1408879606.83245,29182272.35536,11483643885.75754,0
320,0.32730,0.00036,0.04330,0.00000,0.03380,0.00000,2.32263,0.00087,5.49143,0.00246,5.90824,0.00040,0.00147,0.00000,-0.00090,0.00021,0.00513,0.00013,0.68138,0.00333,0.43549,0.00159,0.41627,0.00121,192.12936,473.75199,34.63426,50.90128,41.14791,138.38878,-41762.91754,282570073.41259,922.41181,344413.72271,7387.11197,25880369.14501,8855874.79691,20056178248877.90200,193285.74372,7716044949.07076,1356941.19843,1247403509916.11960,15665051.19415,861085457.93489,17950418.00961,959571487.39874,28965742.41886,7299620166.29732,0
321,0.29895,0.00027,0.03333,0.00000,0.01663,0.00000,2.37774,0.00038,5.75093,0.00170,6.51150,0.00025,0.00160,0.00000,-0.00123,0.00009,0.00440,0.00011,0.65559,0.00399,0.40305,0.00150,0.33069,0.00107,160.07960,367.15164,47.24454,79.25838,44.55097,180.93490,-31528.38952,155175369.30655,1147.54569,234625.38145,7298.17027,35967569.43403,6497463.11898,11037622172508.85400,257548.02418,10995885176.31007,1191644.81299,1577943194051.43900,16429653.92079,1075327075.55111,22005691.21715,1739456985.73555,36709265.25655,13248200088.60031,0
322,0.30472,0.00022,0.03183,0.00000,0.01127,0.00000,2.18988,0.00012,5.68193,0.00199,7.04305,0.00044,0.00266,0.00001,-0.00146,0.00009,0.00287,0.00005,0.65696,0.00399,0.39926,0.00145,0.28544,0.00079,99.20434,148.28939,53.92661,119.10465,68.76356,415.42803,-19496.23875,60477490.56651,1148.91828,245050.12340,13517.95784,132124924.47969,3886784.23104,4146678499097.91990,315944.73157,18268091341.63929,2609039.26309,8063241350057.55960,15894748.66488,633898313.33422,22498341.29746,2304778861.05653,45295479.99058,28390830344.94571,0
323,0.56600,0.00029,0.02795,0.00000,0.00866,0.00000,1.42452,0.00027,6.08767,0.00474,7.11588,0.00190,0.00343,0.00002,-0.00529,0.00009,-0.00406,0.00006,0.82241,0.00068,0.37076,0.00137,0.24046,0.00089,51.46976,27.50560,52.63043,108.94777,104.69580,882.32863,-8217.44571,12776009.87506,-184.59591,7197.61892,23.86502,6389.81335,1663885.51171,897952589570.83154,224810.46942,5224547900.17153,180227.27881,12601113270.24332,11823212.84095,37533278.52650,30890536.35033,184498703.20717,54275748.80748,4637516246.84814,0
324,0.58274,0.00028,0.03888,0.00000,0.01355,0.00000,1.40196,0.00057,5.74030,0.00532,6.67376,0.00425,0.00240,0.00001,-0.00555,0.00009,-0.00562,0.00009,0.83011,0.00064,0.40835,0.00174,0.28294,0.00136,77.40758,35.42008,53.29603,106.05546,90.46661,733.32241,-11982.60309,11454649.60357,-155.30096,10108.35652,18.64453,3023.06027,2452228.63256,866265820214.61084,252553.81876,6291183266.07534,132117.49334,9490099003.42029,11665687.37394,40323414.05086,26486657.27274,129283960.60382,48764623.67302,3041693209.43670,0
325,0.51550,0.00027,0.02443,0.00000,0.00895,0.00000,1.66399,0.00016,6.23499,0.00312,7.05098,0.00205,0.00260,0.00001,-0.00402,0.00005,-0.00286,0.00003,0.79615,0.00082,0.34891,0.00144,0.23777,0.00088,61.65770,19.78053,75.46639,263.25469,155.87260,2117.97832,-8767.44215,5372190.04364,-206.91787,959.59010,127.41772,51497.16015,1805311.19944,424056944629.35229,325231.21213,12200888747.78327,344126.05727,55847203658.03912,12512824.20733,44109126.23757,34271146.28601,278847124.73662,60784885.33250,8537044072.09958,0
326,0.52750,0.00028,0.02766,0.00000,0.01024,0.00000,1.65324,0.00022,6.11512,0.00255,6.95914,0.00343,0.00225,0.00001,-0.00408,0.00006,-0.00240,0.00002,0.80315,0.00080,0.36460,0.00148,0.24981,0.00089,74.97510,31.20648,73.16238,250.96899,162.58218,2116.76941,-11495.28209,10274020.36422,-78.79400,2470.11865,153.16022,97746.78442,2457741.72766,818227733265.42224,288372.82372,12133892698.29601,445865.11918,74674864411.14845,12387559.20213,48449158.33202,32500696.29616,415710580.48161,56781326.13217,7405313454.32890,0
327,0.53812,0.00030,0.03566,0.00000,0.01138,0.00000,1.58690,0.00053,5.86879,0.00503,6.97776,0.00306,0.00187,0.00001,-0.00448,0.00007,-0.00612,0.00013,0.80795,0.00076,0.39349,0.00168,0.27007,0.00150,65.39689,15.47093,58.03641,124.44234,77.42912,581.52976,-8275.82347,4414499.67792,-290.99212,14720.37432,16.63246,983.37697,1692383.08145,330985883040.36847,312456.32724,10151950957.93774,132999.88641,10763347178.74609,12271634.44353,50363384.71503,28428969.43666,82478818.67916,47966800.74847,3122485397.71461,0
328,0.55544,0.00029,0.02316,0.00000,0.00728,0.00000,1.48926,0.00036,6.28700,0.00374,7.35878,0.00427,0.00293,0.00001,-0.00489,0.00008,-0.00328,0.00004,0.81702,0.00073,0.34338,0.00150,0.22009,0.00094,61.61641,28.75189,59.21129,158.41306,135.73381,1634.72528,-9585.46968,8644965.12523,-129.76186,4307.23990,23.97016,18745.02103,1976731.55105,658525326827.27368,240833.61636,6989040550.56236,257157.57737,31428309892.39574,11974204.73799,27753998.71027,34406231.82322,246851176.43882,87412577.55390,11274731331.31943,0
329,0.37236,0.00037,0.02558,0.00000,0.02037,0.00000,2.26380,0.00059,6.26232,0.00399,6.18147,0.00272,0.00330,0.00001,-0.00160,0.00003,-0.00467,0.00041,0.70988,0.00216,0.35695,0.00139,0.34046,0.00128,72.30180,76.63242,93.31108,426.08382,37.22460,122.16156,-12180.38176,17571745.15782,828.18950,872014.60355,1133.92547,1675230.38517,2398168.22906,1234541217987.24680,732451.94812,154882717560.04803,199163.41263,60876446278.87099,14981258.56885,166654709.45110,34040429.14850,2445889372.33401,34841140.71431,1630374400.23039,0
330,0.34882,0.00019,0.02740,0.00000,0.01501,0.00000,2.24167,0.00020,6.13139,0.00377,6.90229,0.00262,0.00276,0.00002,-0.00221,0.00005,-0.00225,0.00006,0.69572,0.00199,0.36107,0.00147,0.29233,0.00105,51.59681,25.61226,80.86503,345.07296,97.67354,832.20051,-5988.98792,2105907.36727,779.04091,1161030.24293,3128.39317,12837955.77199,1173735.48961,143350376128.46082,662440.24868,120657097113.30370,687729.34289,632396117136.23950,15284832.81559,111488750.48250,32275482.69074,1807690882.20277,45544474.56118,5697427037.49862,0
331,0.36737,0.00035,0.02504,0.00000,0.02053,0.00000,2.11335,0.00036,6.42648,0.00429,6.19515,0.00172,0.00402,0.00002,-0.00187,0.00004,-0.00528,0.00028,0.70515,0.00235,0.34819,0.00145,0.33985,0.00133,46.32731,22.70588,83.88280,324.18091,47.02786,190.44930,-6585.95416,3389961.67778,672.92262,986925.03271,1225.14329,1727457.10582,1312329.62784,250592565361.45676,587361.49193,83332166482.86038,200874.15860,54267966729.72212,14792133.34117,91117646.99534,35133692.54199,2217897591.60816,34696180.11929,2037411898.79624,0
332,0.39872,0.00039,0.03279,0.00000,0.02332,0.00000,2.07283,0.00057,5.96807,0.00352,6.10410,0.00177,0.00302,0.00001,-0.00180,0.00005,-0.00672,0.00040,0.72629,0.00194,0.38587,0.00156,0.35389,0.00135,66.74838,41.64060,79.48037,307.77152,40.64619,147.93390,-10583.63897,10786698.32555,868.55213,1116470.43099,735.33976,645655.40415,2162833.27524,791406575823.50012,621213.48548,96344991663.66449,117107.62246,14555091032.53550,14317356.44310,94622535.09323,29682738.13718,1618960721.82429,32301625.62447,1437747851.61972,0
333,0.37734,0.00036,0.02664,0.00000,0.01720,0.00000,2.05646,0.00034,6.25864,0.00310,6.42116,0.00231,0.00480,0.00003,-0.00237,0.00005,-0.00529,0.00024,0.71185,0.00221,0.35921,0.00142,0.31593,0.00127,39.68286,18.91337,79.59628,339.62274,50.35495,217.65979,-5566.95497,2272178.98532,746.71024,900472.85481,988.16081,1113938.35459,1063264.71102,154816903837.86926,543491.07487,101390767748.89117,159936.49628,29509694384.25292,14564438.48147,84833047.61255,33151581.53795,2018454812.14497,38732997.86828,2272484114.43636,0
334,0.41345,0.00042,0.03112,0.00000,0.02410,0.00000,2.01512,0.00069,6.00182,0.00277,6.00950,0.00395,0.00444,0.00002,-0.00183,0.00004,-0.00641,0.00061,0.73626,0.00192,0.38031,0.00173,0.36032,0.00161,49.37797,31.05100,79.81747,266.75426,30.65908,78.87111,-7773.90170,5904857.16345,754.70788,1056904.43102,923.96352,1084784.78028,1518208.30508,411513697201.41626,631277.37598,104488678302.94850,143883.49251,34204656291.63011,14027121.65095,99328872.74820,30448468.54495,1836452184.92085,31207237.50732,1310253947.93890,0
335,0.44336,0.00047,0.03880,0.00000,0.02660,0.00000,1.99813,0.00114,5.84699,0.00162,6.04045,0.00411,0.00366,0.00001,-0.00204,0.00005,-0.00442,0.00033,0.75533,0.00177,0.40866,0.00187,0.36476,0.00148,66.02290,65.09772,76.80392,291.24503,42.07661,153.14043,-11717.97277,17992404.75365,809.23331,912274.68002,1929.93554,4851546.05841,2305319.75388,1207918754101.23780,650053.86323,141324279163.11017,371242.01247,234618298505.80679,13647502.96581,143045593.09377,27422598.10622,1457493104.20237,29764508.13600,1358275685.88337,0
336,0.45815,0.00047,0.04010,0.00000,0.02321,0.00000,1.95823,0.00083,5.75408,0.00200,6.07156,0.00386,0.00322,0.00001,-0.00174,0.00004,-0.00393,0.00026,0.76251,0.00161,0.41222,0.00198,0.35312,0.00198,80.97204,119.69326,82.97287,323.56350,48.28048,204.56785,-15465.86490,34899750.37859,557.80372,754681.86292,2152.95520,6097654.58830,3054151.24329,2418417554019.03420,716372.27745,156511374894.99881,451158.76199,329626698120.62183,13431349.52889,174627650.81179,27054736.27515,1467357429.70526,34565818.30046,1999620219.78898,0
337,0.48042,0.00054,0.04132,0.00000,0.02055,0.00000,1.66131,0.00069,5.55472,0.00315,6.23999,0.00346,0.00392,0.00003,-0.00199,0.00006,-0.00372,0.00021,0.77523,0.00162,0.42196,0.00169,0.33763,0.00135,43.14735,20.75820,68.36397,206.42621,53.22487,260.27749,-5926.51582,2924851.00050,864.05706,1098021.45247,1366.36265,2644585.55777,1219963.23340,231952021320.61548,719941.06453,153599236614.80051,287591.62441,97814210294.68169,12837223.65410,77769191.15293,25114080.72435,1255475804.24803,35194233.05973,2218917163.44226,0
338,0.44434,0.00050,0.03271,0.00000,0.02249,0.00000,1.79575,0.00043,5.86939,0.00195,6.08636,0.00176,0.00430,0.00003,-0.00231,0.00005,-0.00471,0.00039,0.75489,0.00185,0.39118,0.00154,0.35227,0.00133,41.79500,19.50367,71.74065,208.16583,37.67609,120.82631,-6050.81153,2709681.42479,529.80598,942256.43685,1132.20600,1689379.79929,1249280.84828,199839235138.47198,678276.53144,123491766038.91103,192951.84132,57294145119.12949,13379079.84594,85971668.27608,28492726.56011,1507418764.98377,33277113.21129,1678594250.28346,0
